$id,title,description,status,latitude,longitude,textAddress,duration,serviceType,user
6023ef07-7766-4b42-93ba-8f52688075d3,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.555451,-7.59321,"Boulevard Mohamed V, Casablanca, Morocco",6,Plumber,
2517ab23-8921-4d07-a78f-2260dcb8de78,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.569239,-7.570529,"Rue de Fès, Casablanca, Morocco",4,Gardener,
3ee3854f-570d-49fc-a8bd-28a9b738cb3b,Tree trimming,Trim three large trees and dispose of branches.,in progress,33.573322,-7.583815,"Boulevard Zerktouni, Casablanca, Morocco",3,Gardener,
1e27c48e-187d-42eb-ae70-3580b3b0c15b,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.565414,-7.59468,"Avenue Hassan II, Casablanca, Morocco",5,Gardener,
7d934b01-b52e-4c07-baf7-47d73d88653b,Move-out cleaning,Deep cleaning before handing over apartment.,completed,33.584277,-7.608527,"Boulevard Mohamed V, Casablanca, Morocco",4,Cleaner,
2376ff98-323d-4bb0-874c-7a77a6fc263a,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.554443,-7.595345,"Boulevard Mohamed V, Casablanca, Morocco",5,Joiner,
b03c6cd9-5ebe-46b4-9be6-535bcad2e961,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.568703,-7.598466,"Avenue des FAR, Casablanca, Morocco",7,Gardener,
d4eb1848-23ad-408f-84d4-c740e2f2c672,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.565574,-7.580093,"Rue de Fès, Casablanca, Morocco",5,Joiner,
a7e19af6-1429-4300-9f70-da024231fbfe,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.556958,-7.571329,"Avenue Hassan II, Casablanca, Morocco",1,Joiner,
413e546e-f74f-442d-acfe-7322e886f670,Kitchen sink clog,Water drains very slowly; needs inspection.,completed,33.573464,-7.573941,"Boulevard Mohamed V, Casablanca, Morocco",4,Plumber,
616c451b-58fe-4be8-b37e-054159bb158c,Move-out cleaning,Deep cleaning before handing over apartment.,completed,33.575411,-7.586347,"Boulevard Zerktouni, Casablanca, Morocco",5,Cleaner,
5441ae4d-2a42-465a-99b6-e4b1dde46703,Door replacement,Replace three interior wooden doors.,in progress,33.590378,-7.582326,"Avenue Hassan II, Casablanca, Morocco",7,Joiner,
d48e2305-4e3a-4689-a2e2-f71a1a59b838,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.566616,-7.579496,"Boulevard Zerktouni, Casablanca, Morocco",5,Electrician,
269a3439-3385-4e23-b07a-1784d38e8d06,Install water heater,Replace old heater with new electric model.,in progress,33.584512,-7.600993,"Boulevard Mohamed V, Casablanca, Morocco",3,Plumber,
3850d7d6-368d-4526-b5b3-0089daec791f,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.591099,-7.600171,"Boulevard Zerktouni, Casablanca, Morocco",5,Joiner,
fb05c1a2-5703-4d67-8935-aa436e89c639,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,in progress,33.576499,-7.577716,"Avenue des FAR, Casablanca, Morocco",4,Electrician,
342911b8-21f4-4076-b9f1-663b1310b191,Post-renovation cleaning,Thorough cleaning needed after house renovations.,in progress,33.582935,-7.599948,"Rue de Fès, Casablanca, Morocco",6,Cleaner,
0c179b07-9f6a-4549-b319-ba4cf8fdf10f,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.56038,-7.590326,"Boulevard Mohamed V, Casablanca, Morocco",1,Joiner,
bc28d6b4-23b6-425a-acc6-a5d9a14bafc0,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.554072,-7.60934,"Rue de Fès, Casablanca, Morocco",6,Joiner,
22cc607f-ff07-4943-a6f2-1c0bb880da90,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.585566,-7.572732,"Boulevard Zerktouni, Casablanca, Morocco",6,Electrician,
30634aa8-cd12-4f09-afde-2c744053da8c,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,in progress,33.57055,-7.591084,"Boulevard Zerktouni, Casablanca, Morocco",3,Electrician,
e562f1b7-e327-455a-98f9-8adae5130e83,Door replacement,Replace three interior wooden doors.,completed,33.582653,-7.578449,"Boulevard Zerktouni, Casablanca, Morocco",1,Joiner,
5c8fe27d-f098-4b41-810a-c55a037e5210,Office space cleaning,Clean and sanitize a small office (80 sqm).,completed,33.581374,-7.606218,"Boulevard Zerktouni, Casablanca, Morocco",7,Cleaner,
844bab02-d46a-4c59-8887-2e87322828e5,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.583253,-7.579418,"Avenue des FAR, Casablanca, Morocco",2,Joiner,
84f2e8a8-58ed-482b-8df7-36776ce973f4,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.579983,-7.585447,"Rue de Fès, Casablanca, Morocco",3,Cleaner,
547bdbd4-1473-4c51-8284-dd4eabcc2ce5,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.575433,-7.575204,"Boulevard Mohamed V, Casablanca, Morocco",5,Joiner,
522f59d6-9025-434e-a67a-449e383772d4,Kitchen sink clog,Water drains very slowly; needs inspection.,completed,33.574506,-7.574515,"Avenue Hassan II, Casablanca, Morocco",5,Plumber,
7c7f830f-b8da-4b54-9dd4-d91e70cb7a5e,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.561299,-7.607866,"Rue de Fès, Casablanca, Morocco",6,Joiner,
566f6c14-9ce0-4613-a058-df62a07845ee,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.558777,-7.581443,"Boulevard Zerktouni, Casablanca, Morocco",2,Cleaner,
ac9264e1-4ffe-4621-8cf7-70e98a0e7d26,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.558254,-7.60728,"Avenue Hassan II, Casablanca, Morocco",4,Cleaner,
67a38e6f-44d8-43fd-893a-f68f11d6c516,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.560398,-7.571089,"Boulevard Mohamed V, Casablanca, Morocco",6,Cleaner,
5433367d-a2ef-4c96-91f9-eb32dcf905d1,Install ceiling fans,Install two ceiling fans with remote controls.,in progress,33.560176,-7.590472,"Boulevard Zerktouni, Casablanca, Morocco",7,Electrician,
d29b426e-6275-4f84-8abb-38b32acfad46,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.584039,-7.582738,"Boulevard Mohamed V, Casablanca, Morocco",6,Joiner,
e334044c-4719-4e20-b48c-4025c55dba61,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.578548,-7.59178,"Avenue des FAR, Casablanca, Morocco",6,Gardener,
8e78a5a4-e866-46b4-a13e-b3917a756850,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.555928,-7.605776,"Boulevard Zerktouni, Casablanca, Morocco",2,Cleaner,
50dda944-9c24-4a73-ae2d-96ac46c0c329,Door replacement,Replace three interior wooden doors.,in progress,33.554907,-7.605095,"Avenue Hassan II, Casablanca, Morocco",2,Joiner,
4faddfb3-171f-4d03-aaa2-720d119433f1,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,in progress,33.5556,-7.588722,"Avenue des FAR, Casablanca, Morocco",4,Cleaner,
86b79ab0-9fc0-4302-ae23-e70cacf91bad,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.561966,-7.591544,"Boulevard Zerktouni, Casablanca, Morocco",3,Joiner,
0757857a-ecce-4a6a-99fc-86dd330b2db4,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.564794,-7.580126,"Avenue des FAR, Casablanca, Morocco",2,Electrician,
bb00f8a4-4bba-4c71-b186-3279934b7ca1,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.555908,-7.576888,"Rue de Fès, Casablanca, Morocco",3,Cleaner,
a42de42c-4b88-4646-a009-92e93ee431a7,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.580492,-7.581352,"Avenue Hassan II, Casablanca, Morocco",2,Gardener,
c8a59ece-6cc4-4a80-b7e2-ae56934c5174,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.568916,-7.581127,"Rue de Fès, Casablanca, Morocco",6,Cleaner,
a274ec41-7c80-44ae-a8cd-1c6b901b2886,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.579363,-7.571989,"Boulevard Mohamed V, Casablanca, Morocco",6,Electrician,
4cb66dfe-c851-4d39-9ed5-ccc8fd6df455,Door replacement,Replace three interior wooden doors.,completed,33.55535,-7.581258,"Avenue des FAR, Casablanca, Morocco",7,Joiner,
fd2f15e6-0da0-4385-b8ee-85e8703a6b8a,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.554777,-7.593073,"Avenue des FAR, Casablanca, Morocco",7,Plumber,
bb4e0b36-9e23-4e1b-bbfd-2ed3b05ede3d,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.586523,-7.581633,"Boulevard Zerktouni, Casablanca, Morocco",1,Cleaner,
4235af61-4051-487d-b1ea-73f5d45fed4d,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.573084,-7.598909,"Avenue des FAR, Casablanca, Morocco",1,Plumber,
71772e9e-025e-4537-a19d-b18457b41845,Door replacement,Replace three interior wooden doors.,in progress,33.574451,-7.576753,"Boulevard Zerktouni, Casablanca, Morocco",3,Joiner,
e7116dfc-84b5-4c61-b517-0bd7f43e9e43,Tree trimming,Trim three large trees and dispose of branches.,in progress,33.569384,-7.588076,"Rue de Fès, Casablanca, Morocco",7,Gardener,
d90da86c-842f-4644-bc02-95b633f68a17,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.567452,-7.60154,"Avenue Hassan II, Casablanca, Morocco",4,Electrician,
9107d63b-b7e1-446b-8acb-0360cd600f28,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,in progress,33.591687,-7.59253,"Boulevard Mohamed V, Casablanca, Morocco",6,Electrician,
ea0126f4-283f-4f8f-90f5-6f8c124e65f1,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.555182,-7.603555,"Boulevard Mohamed V, Casablanca, Morocco",5,Electrician,
6f510508-a6b6-4ddc-a8a0-dc5deeb41128,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.580493,-7.581665,"Rue de Fès, Casablanca, Morocco",2,Electrician,
712b402e-57aa-4c29-a0e0-d4f2590b9bf7,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.574482,-7.606415,"Avenue Hassan II, Casablanca, Morocco",4,Gardener,
85774409-f026-465c-9847-4f99764eca0f,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,completed,33.564083,-7.59443,"Avenue Hassan II, Casablanca, Morocco",5,Joiner,
228c661e-de08-49e9-9b30-5d311e410a54,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.573118,-7.600102,"Avenue des FAR, Casablanca, Morocco",5,Cleaner,
02219315-ee18-40f7-95f4-2f2003ecceba,Door replacement,Replace three interior wooden doors.,in progress,33.57949,-7.574721,"Boulevard Zerktouni, Casablanca, Morocco",5,Joiner,
d9f8098c-6c59-467c-8e5f-c34fcb3d2cee,Lawn renovation,Reseed front lawn and install edging around flower beds.,in progress,33.586772,-7.607769,"Boulevard Mohamed V, Casablanca, Morocco",1,Gardener,
22b7312e-a7ec-4663-a260-50433cea62cc,Door replacement,Replace three interior wooden doors.,in progress,33.581714,-7.594957,"Avenue Hassan II, Casablanca, Morocco",4,Joiner,
e56f9926-f804-464b-931b-96552ba9c7df,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.56014,-7.593076,"Boulevard Zerktouni, Casablanca, Morocco",2,Gardener,
b7225b5e-1e39-4bac-baff-5a04f4a51fa7,Tree trimming,Trim three large trees and dispose of branches.,completed,33.580489,-7.606015,"Avenue Hassan II, Casablanca, Morocco",7,Gardener,
380e196d-24d8-445f-a311-6fc8cd2ad051,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.592158,-7.606418,"Avenue Hassan II, Casablanca, Morocco",7,Electrician,
c2109f89-cc23-4ee9-b93a-4035fbc2cb52,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.582121,-7.6,"Avenue Hassan II, Casablanca, Morocco",6,Joiner,
2fa34c65-1f07-46dc-88fd-702dd4f8eb63,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,completed,33.566132,-7.574216,"Avenue Hassan II, Casablanca, Morocco",4,Electrician,
b6d6fc34-8605-4f34-9a35-80ca66dead3c,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.568599,-7.604176,"Avenue Hassan II, Casablanca, Morocco",6,Plumber,
7a03d9b3-8218-4320-8696-12d81004ba3e,Move-out cleaning,Deep cleaning before handing over apartment.,completed,33.555225,-7.595716,"Boulevard Mohamed V, Casablanca, Morocco",3,Cleaner,
bab19c6b-fba1-4232-9f2d-7211179ab00e,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.556974,-7.574764,"Avenue Hassan II, Casablanca, Morocco",4,Gardener,
101ecf44-6eea-46f7-ac98-8cc99378b86d,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.568092,-7.605289,"Avenue Hassan II, Casablanca, Morocco",6,Electrician,
698b47d6-5a8f-4e5e-a706-cf71281540ab,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,in progress,33.569454,-7.5781,"Rue de Fès, Casablanca, Morocco",5,Electrician,
790cf9ff-7360-4b90-8ab1-d1173b9c45a2,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,in progress,33.590317,-7.585303,"Boulevard Mohamed V, Casablanca, Morocco",6,Electrician,
6905609d-0c16-4ff2-afe1-1d49284ab7ce,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,completed,33.558224,-7.604868,"Boulevard Zerktouni, Casablanca, Morocco",6,Plumber,
c5f7d486-0d4b-4f3e-8217-9a65ef71b7a5,Lawn renovation,Reseed front lawn and install edging around flower beds.,completed,33.565655,-7.570742,"Avenue Hassan II, Casablanca, Morocco",7,Gardener,
c15471e3-991f-4622-a728-f1c1c0b5a0b2,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.554308,-7.594966,"Boulevard Zerktouni, Casablanca, Morocco",3,Electrician,
1a139c3c-8c1a-4c8c-899e-5719ca21c9f0,Replace light switches,"Need to replace old, broken light switches in all rooms.",in progress,33.562819,-7.592365,"Avenue Hassan II, Casablanca, Morocco",1,Electrician,
42c2748b-7351-4e8d-b3d8-8fd17e85c094,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.590598,-7.584781,"Rue de Fès, Casablanca, Morocco",4,Gardener,
e7dbccd5-5a66-4915-b97b-8d2e6cd4f4e2,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.560782,-7.600486,"Boulevard Mohamed V, Casablanca, Morocco",3,Plumber,
c4522c3d-e4d2-4992-9506-325d1e6e4779,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.571191,-7.606561,"Boulevard Zerktouni, Casablanca, Morocco",2,Gardener,
2c5be346-020d-4809-8802-f8d2b6f454c5,Post-renovation cleaning,Thorough cleaning needed after house renovations.,in progress,33.586766,-7.596988,"Rue de Fès, Casablanca, Morocco",1,Cleaner,
113a70e0-2499-49c4-afa8-940ffc230bd9,Lawn renovation,Reseed front lawn and install edging around flower beds.,completed,33.591453,-7.573019,"Avenue des FAR, Casablanca, Morocco",4,Gardener,
c837f3ec-48db-4332-9f52-79642948d2cc,Lawn renovation,Reseed front lawn and install edging around flower beds.,completed,33.566929,-7.607966,"Avenue Hassan II, Casablanca, Morocco",2,Gardener,
208159df-ae51-46bf-865a-2072e49b0685,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,in progress,33.575392,-7.577542,"Avenue des FAR, Casablanca, Morocco",7,Joiner,
2d6c3d82-1b7d-4033-bc6d-c1c14e96ee24,Fix toilet flush,"Toilet flush not working properly, needs repair.",completed,33.554754,-7.581686,"Avenue des FAR, Casablanca, Morocco",4,Plumber,
e974e76c-a40f-4984-9778-20715f69bda7,Tree trimming,Trim three large trees and dispose of branches.,completed,33.561026,-7.602338,"Boulevard Zerktouni, Casablanca, Morocco",7,Gardener,
e6717b77-9091-47ce-950d-39049490dc5d,Install irrigation system,Set up automatic irrigation for front and backyard.,in progress,33.56182,-7.592716,"Boulevard Zerktouni, Casablanca, Morocco",5,Gardener,
8ae93668-3df3-4284-b8fc-c9cd3768a5dc,Door replacement,Replace three interior wooden doors.,completed,33.553386,-7.59598,"Boulevard Mohamed V, Casablanca, Morocco",7,Joiner,
098580b5-5a19-4d78-8c38-6da00f25e414,Kitchen sink clog,Water drains very slowly; needs inspection.,in progress,33.563748,-7.608427,"Boulevard Mohamed V, Casablanca, Morocco",4,Plumber,
64261aa5-6d2a-4a04-ab55-3ca902af7319,Office space cleaning,Clean and sanitize a small office (80 sqm).,completed,33.569403,-7.602738,"Boulevard Mohamed V, Casablanca, Morocco",4,Cleaner,
beaf8726-d397-4614-bf96-02e46caafdcb,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,completed,33.566452,-7.589479,"Boulevard Mohamed V, Casablanca, Morocco",6,Joiner,
6a9cc422-203d-4768-93a3-d1fea6988b4f,Office space cleaning,Clean and sanitize a small office (80 sqm).,completed,33.566175,-7.576046,"Boulevard Mohamed V, Casablanca, Morocco",3,Cleaner,
b59b511d-7ca3-46ba-8866-1f6e9f2979d0,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,completed,33.57914,-7.604364,"Boulevard Zerktouni, Casablanca, Morocco",7,Joiner,
efee94b2-1265-4a6b-81d8-83b0b3c86779,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.57814,-7.571631,"Avenue des FAR, Casablanca, Morocco",7,Cleaner,
fe12f1f8-760c-4c70-a959-de7945d1c5bb,Office space cleaning,Clean and sanitize a small office (80 sqm).,in progress,33.560088,-7.580306,"Avenue Hassan II, Casablanca, Morocco",7,Cleaner,
8b5c2b68-13be-45ed-a87f-b630ae9970a5,Door replacement,Replace three interior wooden doors.,in progress,33.575501,-7.583136,"Avenue des FAR, Casablanca, Morocco",2,Joiner,
0972e493-03cc-48a8-aac2-d4c0e90c0ab3,Install water heater,Replace old heater with new electric model.,in progress,33.557118,-7.581445,"Boulevard Zerktouni, Casablanca, Morocco",6,Plumber,
60937c59-2c29-4a96-a480-7ce9ff58db95,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",completed,33.572361,-7.60014,"Avenue Hassan II, Casablanca, Morocco",7,Gardener,
8a8b9815-8df7-4fee-aa0b-f3f016bda397,Lawn renovation,Reseed front lawn and install edging around flower beds.,completed,33.570816,-7.578176,"Boulevard Zerktouni, Casablanca, Morocco",5,Gardener,
0e572ad4-2913-474d-9851-7bd5889bb1d4,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,in progress,33.56394,-7.605191,"Boulevard Zerktouni, Casablanca, Morocco",1,Electrician,
9717dc56-09c3-460c-b66b-311e2e5bc53a,Door replacement,Replace three interior wooden doors.,in progress,33.584998,-7.603984,"Boulevard Zerktouni, Casablanca, Morocco",5,Joiner,
f8808a79-b3af-46ea-8348-cac35b7b9de2,Install water heater,Replace old heater with new electric model.,in progress,33.554007,-7.60961,"Boulevard Zerktouni, Casablanca, Morocco",5,Plumber,
b5e43ce9-3a35-40d8-8a54-c5f067c22fc4,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,completed,33.587676,-7.589356,"Avenue des FAR, Casablanca, Morocco",7,Joiner,
f98e9266-fac2-41f8-94a3-ae4562175573,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,completed,33.564739,-7.591412,"Boulevard Mohamed V, Casablanca, Morocco",5,Joiner,
6006fbaf-c442-4a77-9a03-f3aabda0f1cd,Door replacement,Replace three interior wooden doors.,completed,33.592402,-7.57534,"Avenue Hassan II, Casablanca, Morocco",4,Joiner,
4fe76a0e-ed2b-40fc-aaaa-9f33d84f618c,Tree trimming,Trim three large trees and dispose of branches.,in progress,33.583315,-7.590624,"Avenue des FAR, Casablanca, Morocco",6,Gardener,
f0add070-5bde-40fc-80c3-fdd4cd797e8f,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,in progress,33.583438,-7.608416,"Avenue des FAR, Casablanca, Morocco",4,Joiner,
39e8817c-8b0f-446b-810a-408cfeeaa2c2,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,completed,33.581777,-7.599643,"Avenue des FAR, Casablanca, Morocco",2,Joiner,
d4c08512-1a23-47c0-b534-eed9313bf51c,Assemble wardrobe,Assemble a 3-door IKEA PAX wardrobe.,in progress,33.578044,-7.596301,"Avenue des FAR, Casablanca, Morocco",2,Joiner,
09e6c285-4f91-4a57-8003-52bb9de2e8d7,Post-renovation cleaning,Thorough cleaning needed after house renovations.,in progress,33.58247,-7.577818,"Avenue des FAR, Casablanca, Morocco",4,Cleaner,
620438ff-19e3-4f48-8e5e-9f65380af6de,Door replacement,Replace three interior wooden doors.,completed,33.576905,-7.575251,"Avenue des FAR, Casablanca, Morocco",4,Joiner,
2c9edd51-9386-44b6-8e5e-6d3d12930efd,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.576933,-7.599691,"Boulevard Zerktouni, Casablanca, Morocco",3,Cleaner,
f3b5ddb4-3eaa-4c2b-8e19-4d888f630cf7,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,in progress,33.5894,-7.597091,"Rue de Fès, Casablanca, Morocco",7,Cleaner,
82acfd55-d8ed-4f8a-82bf-774198d503f8,Door replacement,Replace three interior wooden doors.,completed,33.591452,-7.597235,"Boulevard Zerktouni, Casablanca, Morocco",5,Joiner,
3b00d5fc-92d8-49e6-97f4-2887240d94bb,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.558229,-7.608737,"Boulevard Zerktouni, Casablanca, Morocco",6,Electrician,
1ab27a8a-7554-4a91-b763-7392e09a76fa,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,in progress,33.55922,-7.57935,"Boulevard Zerktouni, Casablanca, Morocco",6,Plumber,
9d0ebc14-1a6d-4b21-b7e6-71c9c1664881,Install ceiling fans,Install two ceiling fans with remote controls.,completed,33.554916,-7.575741,"Avenue Hassan II, Casablanca, Morocco",6,Electrician,
f2abbf72-ef1b-4677-8512-74362e00ceeb,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,completed,33.563754,-7.596332,"Boulevard Mohamed V, Casablanca, Morocco",2,Electrician,
5804ec4e-b335-4e8c-a2e6-52057c7a9c4c,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.562908,-7.571481,"Avenue Hassan II, Casablanca, Morocco",3,Plumber,
94a30933-7490-4768-a8d2-f798846c4ac5,Fix outdoor lighting,Repair malfunctioning garden lights and check wiring.,in progress,33.569993,-7.597571,"Rue de Fès, Casablanca, Morocco",6,Electrician,
7468757b-6eb7-43b6-9b26-731c1e314f73,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.575111,-7.576169,"Rue de Fès, Casablanca, Morocco",5,Cleaner,
41826cb0-558f-4f4b-94d2-799be2944e7c,Door replacement,Replace three interior wooden doors.,completed,33.557567,-7.575611,"Avenue Hassan II, Casablanca, Morocco",4,Joiner,
d17af566-ad5e-4d00-8563-37432ad7aa30,Kitchen sink clog,Water drains very slowly; needs inspection.,completed,33.558214,-7.584376,"Rue de Fès, Casablanca, Morocco",1,Plumber,
5232770b-a275-4d61-800a-cc2e34c66480,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,completed,33.558131,-7.608432,"Avenue des FAR, Casablanca, Morocco",7,Cleaner,
54f5617c-65d9-4dbe-860f-ea2feb145294,Replace light switches,"Need to replace old, broken light switches in all rooms.",completed,33.556414,-7.575448,"Avenue des FAR, Casablanca, Morocco",2,Electrician,
99813411-e5c8-4a8c-87bd-21a62272cc1d,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,completed,33.558763,-7.598786,"Boulevard Mohamed V, Casablanca, Morocco",2,Plumber,
73bd51ce-5832-427b-b21e-35b006a4c5ae,Custom bookshelf installation,Build and install a wooden bookshelf wall unit.,completed,33.55693,-7.609275,"Avenue Hassan II, Casablanca, Morocco",7,Joiner,
726cd203-1226-4daf-96a7-4ed61b18c8d3,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,completed,33.553556,-7.593635,"Rue de Fès, Casablanca, Morocco",6,Plumber,
285c638b-d787-499f-8e6a-4fd917ef6e86,Fix squeaky floorboards,Tighten or replace squeaky wooden floorboards.,completed,33.585759,-7.574627,"Avenue des FAR, Casablanca, Morocco",6,Joiner,
0939afae-798f-44cc-8000-adff0eae6d72,Home rewiring,Full rewiring of a 3-bedroom house due to outdated electrical system.,in progress,33.558994,-7.593572,"Rue de Fès, Casablanca, Morocco",1,Electrician,
05e10ce8-2033-4029-973e-6f58c6b95545,Post-renovation cleaning,Thorough cleaning needed after house renovations.,completed,33.563105,-7.604137,"Rue de Fès, Casablanca, Morocco",5,Cleaner,
edd999c4-e128-4044-b13c-7c967bc0834a,Bathroom plumbing upgrade,Replace all faucets and pipes in bathroom.,in progress,33.586058,-7.594392,"Avenue des FAR, Casablanca, Morocco",4,Plumber,
a7b82f3f-aa44-4e0e-8c59-ddf778daa294,Move-out cleaning,Deep cleaning before handing over apartment.,in progress,33.577388,-7.595685,"Boulevard Zerktouni, Casablanca, Morocco",5,Cleaner,
ad99a39d-f6d2-42f3-87a6-4455d323b3a8,Post-renovation cleaning,Thorough cleaning needed after house renovations.,in progress,33.567523,-7.599518,"Avenue des FAR, Casablanca, Morocco",2,Cleaner,
9113a86f-d292-4ead-b7bd-b2f013023c7b,Lawn renovation,Reseed front lawn and install edging around flower beds.,completed,33.559643,-7.604633,"Boulevard Zerktouni, Casablanca, Morocco",5,Gardener,
37d33cde-98e1-4563-8e43-81a61a98a19a,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",in progress,33.579174,-7.604962,"Rue de Fès, Casablanca, Morocco",7,Gardener,
b0bcbd98-e8e3-460a-94b5-f354832c103f,Install irrigation system,Set up automatic irrigation for front and backyard.,completed,33.586985,-7.598036,"Boulevard Mohamed V, Casablanca, Morocco",2,Gardener,
e650615e-a5f5-46d5-917a-dfd6aca309c3,Install irrigation system,Set up automatic irrigation for front and backyard.,completed,33.566573,-7.598346,"Boulevard Zerktouni, Casablanca, Morocco",1,Gardener,
78c311ac-8963-41fa-b376-52d448b37a2c,Install water heater,Replace old heater with new electric model.,in progress,33.579435,-7.576643,"Avenue des FAR, Casablanca, Morocco",4,Plumber,
96887656-dff4-4084-ab73-c111de6d0eaf,Seasonal garden cleanup,"Remove fallen leaves, prune trees, and fertilize soil.",completed,33.568252,-7.59531,"Boulevard Mohamed V, Casablanca, Morocco",4,Gardener,
789c7e15-ba13-49c6-b563-bd1be7f63b34,Fix toilet flush,"Toilet flush not working properly, needs repair.",in progress,33.585582,-7.585937,"Boulevard Zerktouni, Casablanca, Morocco",4,Plumber,
abc23b74-db04-4a4f-a054-4492b92e82fc,Carpet and upholstery cleaning,Steam clean all carpets and sofas in the house.,in progress,33.560756,-7.570563,"Avenue Hassan II, Casablanca, Morocco",6,Cleaner,
