$id,message,startDate,status,newDuration,artisan,client,serviceRequest
25eb32d0-3a3b-4bba-9113-d0f644330d0b,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.016045,accepted,2,,,baf9990c-b682-4e29-be1c-e130b0f9177d
198d0528-f75a-4f6a-b073-bedee2826b6b,"Hi, I have experience with gardener work and can help with this task.",2025-07-08T20:49:49.016068,refused,1,,,baf9990c-b682-4e29-be1c-e130b0f9177d
97283a69-5c96-4f5e-aedb-78538b8e6f99,"Hi, I have experience with electrician work and can help with this task.",2025-07-07T20:49:49.016130,accepted,9,,,f1fe6cbe-ffd6-487e-b05b-e29b90b4c137
9a0d308b-31e3-45a3-958a-e5dc15e90224,"Hi, I have experience with electrician work and can help with this task.",2025-07-08T20:49:49.016164,refused,8,,,f1fe6cbe-ffd6-487e-b05b-e29b90b4c137
7003e102-dd50-4944-be28-b1e954ef635c,"Hi, I have experience with joiner work and can help with this task.",2025-07-11T20:49:49.016244,accepted,4,,,6580a502-6d12-428a-a0ee-509f561672ef
9a5b1c72-6e95-4dd3-959e-f0f20a00f900,"Hi, I have experience with joiner work and can help with this task.",2025-07-08T20:49:49.016294,refused,7,,,6580a502-6d12-428a-a0ee-509f561672ef
a8ce8078-6e6a-4846-a6dc-48784a17c3f0,"Hi, I have experience with gardener work and can help with this task.",2025-07-09T20:49:49.016383,accepted,4,,,c10c1bd1-9758-45a9-92d3-d0706741a702
8c1e7ae4-5d36-4a49-9df8-22dd5fd35afb,"Hi, I have experience with gardener work and can help with this task.",2025-07-03T20:49:49.016406,refused,4,,,c10c1bd1-9758-45a9-92d3-d0706741a702
649f428c-7a95-404c-b1c1-a1267b2c282f,"Hi, I have experience with gardener work and can help with this task.",2025-07-05T20:49:49.016510,accepted,3,,,614907e9-b6ad-413d-9120-7270724ba792
263f7194-e646-45b2-ade5-f7c50bda3bb5,"Hi, I have experience with gardener work and can help with this task.",2025-07-13T20:49:49.016541,refused,5,,,614907e9-b6ad-413d-9120-7270724ba792
a6587f6f-6314-4c83-b465-b5174ff9c230,"Hi, I have experience with joiner work and can help with this task.",2025-07-04T20:49:49.016846,accepted,2,,,9c9c29c8-c44b-412f-97b8-d1229d535383
4e3c9130-7a48-43c2-91a3-717ba4d1b64a,"Hi, I have experience with joiner work and can help with this task.",2025-07-06T20:49:49.016899,refused,1,,,9c9c29c8-c44b-412f-97b8-d1229d535383
9cb5ba08-422e-4845-89ea-2f6e9c3ed8c7,"Hi, I have experience with joiner work and can help with this task.",2025-07-07T20:49:49.016991,accepted,6,,,df5c9b26-b320-42d6-ae6f-53b75118e38d
8292aac0-651a-4f06-bc8d-bcedff46d04a,"Hi, I have experience with joiner work and can help with this task.",2025-07-12T20:49:49.017049,refused,5,,,df5c9b26-b320-42d6-ae6f-53b75118e38d
dc45f516-5868-41db-bbac-bd2ed547d311,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.017136,accepted,7,,,a313feaa-9eaa-41a0-b456-c46c5f8fd59a
4495ec4d-8e9d-4e38-9e38-5be0c1b7925c,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.017158,refused,7,,,a313feaa-9eaa-41a0-b456-c46c5f8fd59a
c323db24-a68a-4509-b441-f6717b20e003,"Hi, I have experience with gardener work and can help with this task.",2025-07-05T20:49:49.017218,accepted,3,,,d27bc75b-ff84-4e6f-8fab-0c00e4fea8c4
4f8a774b-cb92-45e5-ae5d-1d313b705d7e,"Hi, I have experience with gardener work and can help with this task.",2025-07-09T20:49:49.017255,refused,3,,,d27bc75b-ff84-4e6f-8fab-0c00e4fea8c4
5dc965c2-6481-491e-8219-7ccfa11c06b9,"Hi, I have experience with plumber work and can help with this task.",2025-07-12T20:49:49.017341,accepted,2,,,8f5b1bf5-d32b-4555-96f7-6fde84a64b95
bb96c3d8-fe9d-4aaa-a532-293ec16568b3,"Hi, I have experience with plumber work and can help with this task.",2025-07-09T20:49:49.017371,refused,2,,,8f5b1bf5-d32b-4555-96f7-6fde84a64b95
82f73fb6-0a57-45ea-a1f1-7c08e346bef8,"Hi, I have experience with electrician work and can help with this task.",2025-07-11T20:49:49.017443,accepted,4,,,34bd30bf-1aba-4f62-9398-bc96c9867617
b0dca3bc-d946-4773-b3b2-f3dd0fa729cd,"Hi, I have experience with electrician work and can help with this task.",2025-07-09T20:49:49.017477,refused,3,,,34bd30bf-1aba-4f62-9398-bc96c9867617
f0e906c1-f7f1-4106-a660-f4a51d27e868,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.017572,accepted,4,,,ed5b6612-1531-4a6e-ab72-1f530f91e606
9c1649ec-9d91-432c-96a0-b1ef2f57a905,"Hi, I have experience with electrician work and can help with this task.",2025-07-06T20:49:49.017611,refused,6,,,ed5b6612-1531-4a6e-ab72-1f530f91e606
c8b5e0b3-b2df-4a86-93b5-f876f4a9b21e,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.017696,accepted,3,,,332bef07-9ad1-4de5-880e-7df57f5fd7cc
83422fb0-bc6d-42c2-86a7-896d5cb6edbb,"Hi, I have experience with plumber work and can help with this task.",2025-07-04T20:49:49.017755,refused,3,,,332bef07-9ad1-4de5-880e-7df57f5fd7cc
30e7bf2c-7407-42ac-85df-09c5f9603d8f,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.017820,accepted,6,,,d4c43842-e872-46db-94c2-0a3feb3662ed
390bb503-b11b-4716-8e10-0b917b905a5f,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.017862,refused,4,,,d4c43842-e872-46db-94c2-0a3feb3662ed
c7ef01f8-8094-448d-85b5-038b227f3a92,"Hi, I have experience with electrician work and can help with this task.",2025-07-03T20:49:49.017977,accepted,7,,,8997c100-41fc-4b0f-932c-515104f48b44
1dd4a8c1-2045-4d47-b08e-87b39b918c50,"Hi, I have experience with electrician work and can help with this task.",2025-07-05T20:49:49.018009,refused,5,,,8997c100-41fc-4b0f-932c-515104f48b44
927e147e-f14f-4067-bff0-6c685a258eab,"Hi, I have experience with cleaner work and can help with this task.",2025-07-10T20:49:49.018094,accepted,4,,,cfa51807-92ca-4feb-b2f7-f57a09292d80
140b1dfb-7711-4361-9c36-c13576c51e44,"Hi, I have experience with cleaner work and can help with this task.",2025-07-06T20:49:49.018124,refused,7,,,cfa51807-92ca-4feb-b2f7-f57a09292d80
4675e49f-35bb-4a3e-a5f5-5a2b8491f93a,"Hi, I have experience with gardener work and can help with this task.",2025-07-08T20:49:49.018182,accepted,3,,,194b8669-5ea5-4c81-afc5-457b9c95ff07
d52984d0-7e8b-403c-81a8-4edb729eb170,"Hi, I have experience with gardener work and can help with this task.",2025-07-13T20:49:49.018205,refused,5,,,194b8669-5ea5-4c81-afc5-457b9c95ff07
1e832a00-f914-4635-9f33-905cf99feaf2,"Hi, I have experience with electrician work and can help with this task.",2025-07-05T20:49:49.018269,accepted,4,,,cda1550c-adbb-4046-8615-4b1d3384a608
d2301b66-5a4d-4668-bc00-284d1c36cab8,"Hi, I have experience with electrician work and can help with this task.",2025-07-03T20:49:49.018312,refused,6,,,cda1550c-adbb-4046-8615-4b1d3384a608
36ea2ddb-3ee0-4cde-9ad4-9930681abafb,"Hi, I have experience with cleaner work and can help with this task.",2025-07-04T20:49:49.018383,accepted,4,,,0a4612f7-9747-4f73-a28e-3ab1078d6110
6b23fe59-4653-4107-b8ea-9564359e1234,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.018413,refused,2,,,0a4612f7-9747-4f73-a28e-3ab1078d6110
62c2480c-885b-4e48-a25d-1149c17c54b2,"Hi, I have experience with electrician work and can help with this task.",2025-07-13T20:49:49.018506,accepted,1,,,4f4c038e-4703-4128-a93b-74d98e77bfb1
a55eb39f-2ff1-475a-849f-8b81d4d7263e,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.018526,refused,4,,,4f4c038e-4703-4128-a93b-74d98e77bfb1
7c3c910c-8169-4abc-ad40-bce9a54cbf52,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.018598,accepted,6,,,a29f96a1-e1f7-4023-a40a-0d35b6c231ba
e00f5895-0879-4380-b281-c3aae311b0ba,"Hi, I have experience with gardener work and can help with this task.",2025-07-06T20:49:49.018625,refused,6,,,a29f96a1-e1f7-4023-a40a-0d35b6c231ba
476dcdd5-6a23-4845-b081-78031260ab84,"Hi, I have experience with electrician work and can help with this task.",2025-07-06T20:49:49.018710,accepted,5,,,c109c4a9-99c5-4bb4-8a13-a8320ecbf41b
85d2ce6f-62ff-4d17-8ca1-7ecf3ee5838d,"Hi, I have experience with electrician work and can help with this task.",2025-07-09T20:49:49.018747,refused,6,,,c109c4a9-99c5-4bb4-8a13-a8320ecbf41b
46f55df1-084f-4114-b1c7-c1b4d354591b,"Hi, I have experience with joiner work and can help with this task.",2025-07-12T20:49:49.018817,accepted,5,,,a913908e-0e3e-422c-886a-43b0c4f863f3
bc9a27ae-9bd0-4d72-bd4d-b1c498b8c0e8,"Hi, I have experience with joiner work and can help with this task.",2025-07-11T20:49:49.018847,refused,7,,,a913908e-0e3e-422c-886a-43b0c4f863f3
3b963a24-57d6-4dfd-962a-67e6ae486ca8,"Hi, I have experience with joiner work and can help with this task.",2025-07-11T20:49:49.018915,accepted,4,,,37113095-0a11-4c87-a99c-95347a6e6ede
e8d6a445-170e-424a-acab-1b4d84115533,"Hi, I have experience with joiner work and can help with this task.",2025-07-06T20:49:49.018959,refused,1,,,37113095-0a11-4c87-a99c-95347a6e6ede
4f8eac98-bf58-4fe7-b527-eca44bebca7f,"Hi, I have experience with plumber work and can help with this task.",2025-07-08T20:49:49.019051,accepted,5,,,03766fc5-65e8-414c-b405-7e55b0ad61c2
6f5b9774-b612-4fe3-aa4b-e8ef17551dbf,"Hi, I have experience with plumber work and can help with this task.",2025-07-04T20:49:49.019081,refused,6,,,03766fc5-65e8-414c-b405-7e55b0ad61c2
7db9e7ce-f346-40e7-8783-003db36a8091,"Hi, I have experience with cleaner work and can help with this task.",2025-07-13T20:49:49.019137,accepted,6,,,87ae585b-3580-4e60-aefd-bc5516e2fb47
d4f31521-a71f-41a2-be22-abe51b965bcb,"Hi, I have experience with cleaner work and can help with this task.",2025-07-10T20:49:49.019164,refused,7,,,87ae585b-3580-4e60-aefd-bc5516e2fb47
634db493-3ce2-466b-8dbe-f8ffaa0db2d4,"Hi, I have experience with cleaner work and can help with this task.",2025-07-12T20:49:49.019227,accepted,7,,,604f7197-a657-4053-ad55-1489da39b380
f42284e1-eed1-4ded-b85c-dbc91fd9fd20,"Hi, I have experience with cleaner work and can help with this task.",2025-07-13T20:49:49.019263,refused,7,,,604f7197-a657-4053-ad55-1489da39b380
5afff070-6f9f-4a81-bd4b-9413f0daaf5a,"Hi, I have experience with electrician work and can help with this task.",2025-07-13T20:49:49.019326,accepted,6,,,b041e218-b458-4443-a714-1b6f3b479b69
40474b29-8285-479d-834c-0115a6a46c66,"Hi, I have experience with electrician work and can help with this task.",2025-07-10T20:49:49.019353,refused,6,,,b041e218-b458-4443-a714-1b6f3b479b69
8f24402b-4b56-41ac-8bf3-73b6c0f847f1,"Hi, I have experience with plumber work and can help with this task.",2025-07-07T20:49:49.019411,accepted,1,,,dc6e3e3e-b01f-436c-be4f-b9d95116dc20
f0ecaf64-5bb0-4f43-90a7-dcd638f61fc8,"Hi, I have experience with plumber work and can help with this task.",2025-07-10T20:49:49.019441,refused,1,,,dc6e3e3e-b01f-436c-be4f-b9d95116dc20
461a1d42-d2ba-487e-aebd-3903fe04fa72,"Hi, I have experience with gardener work and can help with this task.",2025-07-08T20:49:49.019495,accepted,8,,,4d5a0acc-5a8b-4607-8c1a-211789ecd804
04f2fef6-dda9-41bc-9b4b-72a16004304e,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.019517,refused,7,,,4d5a0acc-5a8b-4607-8c1a-211789ecd804
2ff8abf2-e71c-41f4-9348-d8b46bdd22cd,"Hi, I have experience with cleaner work and can help with this task.",2025-07-04T20:49:49.019577,accepted,7,,,b5a5486b-5a0b-40cd-8bc6-4ce797829ce1
a0dadd64-9ebb-4d77-beb5-5ae99c5a4967,"Hi, I have experience with cleaner work and can help with this task.",2025-07-12T20:49:49.019597,refused,6,,,b5a5486b-5a0b-40cd-8bc6-4ce797829ce1
9acdc4d5-819a-4afb-8b86-3f7aa8fa7e09,"Hi, I have experience with joiner work and can help with this task.",2025-07-10T20:49:49.019678,accepted,1,,,e9b0e8db-3fc2-4e02-931a-8698a2fadcc2
18dbd7d2-9678-4852-abab-5414e31e2c59,"Hi, I have experience with joiner work and can help with this task.",2025-07-05T20:49:49.019711,refused,3,,,e9b0e8db-3fc2-4e02-931a-8698a2fadcc2
c52c92ed-27e2-4308-bd59-19c279f0ba75,"Hi, I have experience with gardener work and can help with this task.",2025-07-07T20:49:49.019775,accepted,8,,,1f954fdc-c32f-444a-8b9e-859be8569b13
b9a1c90f-8876-4cac-811f-7d01e069bfed,"Hi, I have experience with gardener work and can help with this task.",2025-07-04T20:49:49.019804,refused,9,,,1f954fdc-c32f-444a-8b9e-859be8569b13
777c1476-6e1c-41e6-a38e-273cd9bd8060,"Hi, I have experience with gardener work and can help with this task.",2025-07-06T20:49:49.019914,accepted,6,,,c8d67dbc-3848-404c-b6ec-c3aff93185df
c71cb3ca-020c-4217-811c-15f25ac4b4e0,"Hi, I have experience with gardener work and can help with this task.",2025-07-10T20:49:49.019952,refused,7,,,c8d67dbc-3848-404c-b6ec-c3aff93185df
74659360-befa-468b-b5f7-6400acb71b1e,"Hi, I have experience with cleaner work and can help with this task.",2025-07-10T20:49:49.020081,accepted,3,,,e4e7f31d-b1c4-4ef8-b461-e66f13e54895
74d4c97c-55ec-4579-b1ff-9a4367329877,"Hi, I have experience with cleaner work and can help with this task.",2025-07-13T20:49:49.020104,refused,4,,,e4e7f31d-b1c4-4ef8-b461-e66f13e54895
ccebb931-da60-4cf4-a161-979aa6a75561,"Hi, I have experience with gardener work and can help with this task.",2025-07-10T20:49:49.020176,accepted,7,,,86728982-1a97-43e3-9d9d-4e3a782872b8
527050d3-3bd1-40d9-9d11-de718ba1fa7b,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.020205,refused,5,,,86728982-1a97-43e3-9d9d-4e3a782872b8
56e8c81d-588e-4224-b640-ec3aefc557ba,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.020265,accepted,7,,,9c9974e3-9342-43e3-b96f-cb43c5038653
e3d610aa-5e5a-4aed-ae3f-6cd84565cfb9,"Hi, I have experience with cleaner work and can help with this task.",2025-07-11T20:49:49.020292,refused,7,,,9c9974e3-9342-43e3-b96f-cb43c5038653
f60b9342-95dc-485a-9935-85dbd755210f,"Hi, I have experience with electrician work and can help with this task.",2025-07-11T20:49:49.020356,accepted,1,,,78a413a0-f243-4e9d-9c1f-7014cf040fe3
6137b7c7-4fcf-425b-97ac-eccb6eccc3c4,"Hi, I have experience with electrician work and can help with this task.",2025-07-08T20:49:49.020390,refused,1,,,78a413a0-f243-4e9d-9c1f-7014cf040fe3
509a26d4-1221-42f8-8830-8468b45bec68,"Hi, I have experience with cleaner work and can help with this task.",2025-07-04T20:49:49.020463,accepted,8,,,b4333253-3b6c-4481-8ed8-920e3b81f96a
bc4c2eb8-175c-464f-8e55-f0a2752647db,"Hi, I have experience with cleaner work and can help with this task.",2025-07-03T20:49:49.020512,refused,5,,,b4333253-3b6c-4481-8ed8-920e3b81f96a
fb3dbd9c-9f1b-46c1-94f5-706519fc4dce,"Hi, I have experience with plumber work and can help with this task.",2025-07-05T20:49:49.020723,accepted,8,,,57d8b643-ba5b-4763-ae51-2f56b174261f
4f9bfed0-a9f9-4779-b2fa-588dd100ae3e,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.020795,refused,7,,,57d8b643-ba5b-4763-ae51-2f56b174261f
c5882d7d-9ffc-4113-9d51-7ba58484e5c6,"Hi, I have experience with plumber work and can help with this task.",2025-07-08T20:49:49.020863,accepted,3,,,c6fca2bc-a218-4c48-b0bf-9a4db9012a46
ee9d1e23-2619-41b8-8736-6c017bc02928,"Hi, I have experience with plumber work and can help with this task.",2025-07-13T20:49:49.020906,refused,5,,,c6fca2bc-a218-4c48-b0bf-9a4db9012a46
3fcbfe02-afb0-497f-98fa-79e1175f8929,"Hi, I have experience with gardener work and can help with this task.",2025-07-13T20:49:49.020993,accepted,5,,,7e744c15-00c0-4eb2-82e9-070892679aa5
bf9d074c-3b16-48e8-a0b9-84241bc850f4,"Hi, I have experience with gardener work and can help with this task.",2025-07-06T20:49:49.021031,refused,5,,,7e744c15-00c0-4eb2-82e9-070892679aa5
b743b7df-d4fd-4f29-b7ff-b221439bfc37,"Hi, I have experience with plumber work and can help with this task.",2025-07-04T20:49:49.021107,accepted,6,,,657f9d7c-d4cf-4551-ba97-ae4038984b7b
dd22d71c-8c53-4d57-be64-3ebc9933efbd,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.021153,refused,8,,,657f9d7c-d4cf-4551-ba97-ae4038984b7b
1e13a4ae-a491-4f50-87c5-22be501082d0,"Hi, I have experience with gardener work and can help with this task.",2025-07-08T20:49:49.021236,accepted,6,,,bdd96567-f0de-4b48-abaa-f71b469c70ca
dd9cf9a6-e401-4132-a002-627395bd1c9b,"Hi, I have experience with gardener work and can help with this task.",2025-07-07T20:49:49.021259,refused,7,,,bdd96567-f0de-4b48-abaa-f71b469c70ca
8abcc1d1-b04e-4bce-b9f2-ef5301b5eff3,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.021333,accepted,6,,,b2f3bca3-72bf-4149-b739-b8737a186a67
8bcae86a-2996-48c0-b473-c758e592be8a,"Hi, I have experience with electrician work and can help with this task.",2025-07-03T20:49:49.021367,refused,6,,,b2f3bca3-72bf-4149-b739-b8737a186a67
d2ce51aa-1a4b-4b5e-bd0d-036baf85f3ae,"Hi, I have experience with gardener work and can help with this task.",2025-07-10T20:49:49.021442,accepted,1,,,8426f275-4607-4325-b1f9-1033c23175ad
588e8d48-8ddc-4009-9f9b-85e484197079,"Hi, I have experience with gardener work and can help with this task.",2025-07-13T20:49:49.021478,refused,1,,,8426f275-4607-4325-b1f9-1033c23175ad
0c920fee-4463-460d-9394-6ca1959c9549,"Hi, I have experience with electrician work and can help with this task.",2025-07-06T20:49:49.021558,accepted,3,,,46afad3d-8da8-415a-a760-02df408ec332
7b8fd6bc-72e8-474d-b4a0-da523428d242,"Hi, I have experience with electrician work and can help with this task.",2025-07-04T20:49:49.021645,refused,4,,,46afad3d-8da8-415a-a760-02df408ec332
b29a32c2-f5e4-4116-bf09-96be3205de08,"Hi, I have experience with joiner work and can help with this task.",2025-07-05T20:49:49.021827,accepted,5,,,b43ca72c-5d4b-4de3-8548-6caf638dec26
e1d77294-1ab7-4459-aaa7-0c0ffc8ec513,"Hi, I have experience with joiner work and can help with this task.",2025-07-03T20:49:49.021879,refused,6,,,b43ca72c-5d4b-4de3-8548-6caf638dec26
f1b7ce8a-1e2e-4fcf-bfdf-dc87dad0d904,"Hi, I have experience with joiner work and can help with this task.",2025-07-11T20:49:49.022009,accepted,2,,,b64adc04-c151-4155-8c16-114810eb4b27
86fb4bfa-1efe-412f-9353-d8014bc0ef58,"Hi, I have experience with joiner work and can help with this task.",2025-07-06T20:49:49.022062,refused,2,,,b64adc04-c151-4155-8c16-114810eb4b27
9153f261-c481-4a4c-8b15-51b8d778e50f,"Hi, I have experience with plumber work and can help with this task.",2025-07-09T20:49:49.022211,accepted,1,,,bafc019f-fb61-4a55-9e17-163ba449e3d5
3e86d007-eabe-4d38-aa8c-2ef9b5f6fcf7,"Hi, I have experience with plumber work and can help with this task.",2025-07-13T20:49:49.022274,refused,1,,,bafc019f-fb61-4a55-9e17-163ba449e3d5
732b0b55-ac7e-4fa2-8566-738a8e76b2a3,"Hi, I have experience with cleaner work and can help with this task.",2025-07-08T20:49:49.022472,accepted,7,,,5a9c83fe-6293-44b0-805f-e746beb39a23
c4ced937-3e81-453f-9972-beb0bd6429bd,"Hi, I have experience with cleaner work and can help with this task.",2025-07-07T20:49:49.022535,refused,8,,,5a9c83fe-6293-44b0-805f-e746beb39a23
a9d85a10-6812-47de-bf7f-d973cbff9d32,"Hi, I have experience with joiner work and can help with this task.",2025-07-09T20:49:49.022693,accepted,5,,,b4274df5-0e29-425f-b26f-05c817fdaafc
53f037bc-9918-4753-9e4d-6ff16ec4878a,"Hi, I have experience with joiner work and can help with this task.",2025-07-12T20:49:49.022774,refused,8,,,b4274df5-0e29-425f-b26f-05c817fdaafc
21d73ad2-c871-432b-aa09-dbc8f314f77a,"Hi, I have experience with joiner work and can help with this task.",2025-07-03T20:49:49.022927,accepted,2,,,eacf6a8d-41ab-404a-be20-bac42084190a
7da6095e-b902-48c1-b45e-69792e8d8e6b,"Hi, I have experience with joiner work and can help with this task.",2025-07-08T20:49:49.022988,refused,1,,,eacf6a8d-41ab-404a-be20-bac42084190a
82325390-4d1b-45d2-bf93-9431b809408f,"Hi, I have experience with cleaner work and can help with this task.",2025-07-09T20:49:49.023175,accepted,4,,,509e9e6a-6f8a-47d8-852d-3083cc83e754
b839be5e-cb73-4946-b452-6361f562be42,"Hi, I have experience with cleaner work and can help with this task.",2025-07-04T20:49:49.023234,refused,4,,,509e9e6a-6f8a-47d8-852d-3083cc83e754
13d2f235-85c6-4a3d-8c28-8e06101cd1d9,"Hi, I have experience with electrician work and can help with this task.",2025-07-09T20:49:49.023440,accepted,3,,,d3fe5f51-9cc6-4283-9e82-3d7ae2b30fa8
6229dd73-5b66-435c-a8b6-1fa72df84f7c,"Hi, I have experience with electrician work and can help with this task.",2025-07-06T20:49:49.023513,refused,1,,,d3fe5f51-9cc6-4283-9e82-3d7ae2b30fa8
a9056018-66ce-4af7-b61a-aa156a4d35d4,"Hi, I have experience with plumber work and can help with this task.",2025-07-07T20:49:49.023662,accepted,6,,,ea889f4b-6181-42be-b109-56ec9ea54557
400515e5-8e82-4fe3-b3d5-16d8b67c4edd,"Hi, I have experience with plumber work and can help with this task.",2025-07-05T20:49:49.023760,refused,7,,,ea889f4b-6181-42be-b109-56ec9ea54557
64012686-277a-4c18-a5e5-ff66da6be540,"Hi, I have experience with joiner work and can help with this task.",2025-07-03T20:49:49.023929,accepted,3,,,626887a1-9081-4c7c-abe7-2f4a5fa244d3
abed0552-c7b8-4d60-8855-d6e8d5b4c4eb,"Hi, I have experience with joiner work and can help with this task.",2025-07-07T20:49:49.023995,refused,3,,,626887a1-9081-4c7c-abe7-2f4a5fa244d3
23a192aa-1bf1-4153-8df3-b9fbff16b425,"Hi, I have experience with electrician work and can help with this task.",2025-07-11T20:49:49.024126,accepted,9,,,ca07a270-821f-42d9-90e7-f10dda9a60a3
8049376b-18f3-4367-beef-b509f7848827,"Hi, I have experience with electrician work and can help with this task.",2025-07-03T20:49:49.024181,refused,8,,,ca07a270-821f-42d9-90e7-f10dda9a60a3
23cf2bdf-80c8-4e0f-9389-d2686114e925,"Hi, I have experience with gardener work and can help with this task.",2025-07-08T20:49:49.024372,accepted,2,,,52cc64df-f8b6-47b7-983e-a4a43b8c000e
28df6ec8-93fb-4201-9ea4-4b56e7e7c27c,"Hi, I have experience with gardener work and can help with this task.",2025-07-04T20:49:49.024431,refused,5,,,52cc64df-f8b6-47b7-983e-a4a43b8c000e
2f19ecc5-83fa-40b8-80a6-573c26bee555,"Hi, I have experience with joiner work and can help with this task.",2025-07-07T20:49:49.024689,accepted,9,,,9c7597be-5a7b-4cd6-ab86-151da8691722
746d85dc-5adc-4185-a16a-539efba43e52,"Hi, I have experience with joiner work and can help with this task.",2025-07-05T20:49:49.024748,refused,9,,,9c7597be-5a7b-4cd6-ab86-151da8691722
0d7af82e-cbf3-4015-b22b-12a44eb350b4,"Hi, I have experience with joiner work and can help with this task.",2025-07-04T20:49:49.024919,accepted,7,,,cec78f17-10d0-4af9-b0dc-e7c7d275888a
bd04a6e2-fdb7-4ad8-a9e0-d87267b36194,"Hi, I have experience with joiner work and can help with this task.",2025-07-11T20:49:49.024975,refused,4,,,cec78f17-10d0-4af9-b0dc-e7c7d275888a
cee8fd16-a6be-4a62-8a2d-234d0754750f,"Hi, I have experience with joiner work and can help with this task.",2025-07-09T20:49:49.025141,accepted,3,,,6d1cefc2-ac45-4340-8229-6c1a2dfbfc0c
380d3d06-12e6-482e-92dd-c342e2ee5708,"Hi, I have experience with joiner work and can help with this task.",2025-07-07T20:49:49.025204,refused,5,,,6d1cefc2-ac45-4340-8229-6c1a2dfbfc0c
850d2d64-5d7f-4901-b275-e84a7dce9ee4,"Hi, I have experience with gardener work and can help with this task.",2025-07-08T20:49:49.025357,accepted,7,,,5d27c597-ee66-4ed7-8b48-b3ad5d43e431
dacea363-2213-494e-8d98-1a86b215786f,"Hi, I have experience with gardener work and can help with this task.",2025-07-11T20:49:49.025428,refused,4,,,5d27c597-ee66-4ed7-8b48-b3ad5d43e431
44799ffe-0f45-4c99-8bf1-fd8135207a70,"Hi, I have experience with joiner work and can help with this task.",2025-07-13T20:49:49.025627,accepted,3,,,8b117872-7ea5-4d72-a60d-8b816faa11d0
105f087b-f102-42fb-be8a-b43ee9e78c55,"Hi, I have experience with joiner work and can help with this task.",2025-07-08T20:49:49.025688,refused,2,,,8b117872-7ea5-4d72-a60d-8b816faa11d0
dbdf8747-4a98-4f75-9cac-bdbfca757d65,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.025822,accepted,5,,,82cf1c3c-9a45-439c-b5e0-537fb5fbd6dc
c46320f2-76ea-474f-88db-e2b50c3cec4c,"Hi, I have experience with plumber work and can help with this task.",2025-07-09T20:49:49.025871,refused,2,,,82cf1c3c-9a45-439c-b5e0-537fb5fbd6dc
bad3341d-6a3c-4eef-bc91-b181df418bf9,"Hi, I have experience with cleaner work and can help with this task.",2025-07-03T20:49:49.026024,accepted,9,,,a15d9ed8-c895-4413-8ee2-3f6e7c993eaa
5d9d158f-b9f7-4743-81e1-90cfc82136f3,"Hi, I have experience with cleaner work and can help with this task.",2025-07-04T20:49:49.026106,refused,8,,,a15d9ed8-c895-4413-8ee2-3f6e7c993eaa
9ad928ba-a963-4b8b-b8a8-fa0dee074466,"Hi, I have experience with cleaner work and can help with this task.",2025-07-13T20:49:49.026241,accepted,8,,,43f6c3bf-c0d5-43a4-8589-01932a52836c
8c3748cf-8a58-4b81-964e-6b529891fe39,"Hi, I have experience with cleaner work and can help with this task.",2025-07-05T20:49:49.026312,refused,7,,,43f6c3bf-c0d5-43a4-8589-01932a52836c
d1caa642-08d2-453b-8b76-cf79de2e0724,"Hi, I have experience with electrician work and can help with this task.",2025-07-12T20:49:49.026483,accepted,3,,,afb069ef-d096-4aad-bb84-f189fd7ed34b
19667c47-a104-4762-9285-87cd25c2b1cd,"Hi, I have experience with electrician work and can help with this task.",2025-07-11T20:49:49.026539,refused,4,,,afb069ef-d096-4aad-bb84-f189fd7ed34b
cc1faba7-737e-40e7-9247-699f12b0957d,"Hi, I have experience with plumber work and can help with this task.",2025-07-05T20:49:49.026675,accepted,6,,,6023ef07-7766-4b42-93ba-8f52688075d3
860b1bd6-cecd-4298-93f7-61013d325215,"Hi, I have experience with plumber work and can help with this task.",2025-07-11T20:49:49.026741,refused,8,,,6023ef07-7766-4b42-93ba-8f52688075d3
d6a235a7-7bbb-4f87-bc6e-68e5a2ac0b95,"Hi, I have experience with gardener work and can help with this task.",2025-07-09T20:49:49.026891,accepted,4,,,2517ab23-8921-4d07-a78f-2260dcb8de78
